WBGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00009523,58.819900906319766,6.8224955853218585,1.045480196924875,5.569206956236824,1.2795069333730189e-8,3.0329668678958994e-7
WBGene00009518,190.274345334936,5.6686117574501065,0.7245833761691486,6.443167081934618,5.850288099412003e-11,1.953306557094329e-9
WBGene00009517,13.961766492333608,5.939672390729456,1.4813678677016462,3.3345345868703067,4.272113698027986e-4,0.00507066558652498
WBGene00009526,44.82710831423916,3.6736965822658187,0.8469806528207616,3.156738673264155,7.977212982647946e-4,0.008908339746156207
WBGene00009515,223.7793732760378,5.632155504749965,0.5359835209313675,8.642346870479832,2.7534968235183925e-18,2.5699825181782174e-16
WBGene00007476,597.0004640502548,-0.008303072958905956,0.2165494237045083,0,0.9999983897085782,1
WBGene00022425,3096.405831515123,1.2611870297016534,0.16947565923673227,1.541147742855592,0.061640416221520326,0.40437983916570064
WBGene00018776,4671.073431142713,-0.9153771783462813,0.27190602597497526,0,0.9999999999990677,1
WBGene00018778,7273.925464154515,-1.079485233922453,0.3042146491802172,0,0.9999999999959165,1
WBGene00018777,788.9223659549082,-0.6389931784454321,0.20450064650094404,0,0.9999999999999994,1
WBGene00023291,27.18816554144552,-1.3362573164771634,0.6451269135930844,0,0.9998534888242332,1
WBGene00004338,1029.6074819620771,-1.4024526500359533,0.2413241330212622,0,1,1
WBGene00000678,1498.1238824726129,1.6300993504551775,0.9385584819443231,0.6713479901112396,0.2509994346781549,1
WBGene00000679,41.2279034222106,0.6627172883083029,0.9405743330972771,0,0.6400499453495352,1
WBGene00022423,1243.3769719236384,2.534182586653163,0.4955415300487587,3.095971767496878,9.808451918868713e-4,0.010705876390116702
WBGene00022314,114.41029613542737,0.7190202581591213,0.5978412342967376,0,0.6808191221952846,1
WBGene00022309,434.33765939708076,-0.7764764656906809,0.3447481847247064,0,0.9999998718023368,1
WBGene00022310,2830.682758701984,-0.7231927484255373,0.21079187801415916,0,0.9999999999999999,1
WBGene00002180,334.65290625221576,-0.6961156670420787,0.23304740378160227,0,0.9999999999998306,1
WBGene00022311,33.822465778742334,-1.4327137408354094,1.6871016852450995,0,0.9253415484048573,1
WBGene00022312,38.37827674527788,-1.7682908793029755,1.5985382843500322,0,0.9583421951450317,1
WBGene00235266,47.53732402882986,0,1.8141283292747343,0,0.7092616213285703,1
WBGene00235267,197.04420982278117,-0.21247755966763981,1.7084970308203375,0,0.7610471378620111,1
WBGene00000546,46.48680171093335,-3.065829695056655,1.0295100116245806,0,0.9999608077086796,1
WBGene00000547,2126.374519410423,0.021105891405501346,0.26455563330999715,0,0.9998922616903365,1
WBGene00022307,2099.154277516204,2.0137161452469376,0.3995558107396609,2.537107753158034,0.005588627261643195,0.051707407132583774
WBGene00000680,24.45405179945296,1.1356691095940468,1.1249507294020935,0.12060004589370267,0.4520039162454499,1
WBGene00022313,279.9556910424549,1.2842178564525941,0.46960393559103514,0.6052288639678511,0.2725134699058113,1
WBGene00044464,30.33366109373992,0.5844181594874809,1.0142764393832224,0,0.6589988414065686,1
WBGene00003806,2129.471300986902,-0.21833377489521136,0.1579081495580842,0,0.999999999999994,1
WBGene00022306,3778.084571945667,0.08508483320750983,0.1325951084431208,0,0.9999999999974011,1
WBGene00019368,300.6947261737664,5.3183838401230705,0.7546721723796187,5.722198324215958,5.257722693696421e-9,1.3106010726760413e-7
WBGene00044719,17.00546575211672,2.6911333040522374,1.2133912349821698,1.3937246745293062,0.08170038107540575,0.5039775290746115
WBGene00019367,26.699495528442423,1.6587645480106918,1.0352014598857753,0.6363636195831682,0.26226972368502677,1
WBGene00019370,90.98158080333596,1.1633362571791874,0.6319544127549734,0.2584620882179321,0.39802515216479717,1
WBGene00016427,263.5490149489929,-1.1502204931348674,0.308471555205852,0,0.9999999999984216,1
WBGene00000681,15734.62617580901,0.5849383596564137,0.7494079202970229,0,0.7101601892582139,1
WBGene00044073,474.4655185554306,3.598375056949109,0.7067355038359977,3.67658769489537,1.181873103784213e-4,0.001560661533429523
WBGene00016425,510.2258534850148,6.208505941197601,0.6824014184345643,7.632613005327519,1.1502132660105883e-14,6.65301173266054e-13
WBGene00016424,530.5246057477517,2.2183315324130484,0.8392457857252337,1.451698123643514,0.07329278063997298,0.46428197117089565
WBGene00021520,273.3661730375797,2.8132275681339416,0.6296146826382738,2.8799003869096187,0.001989004177523886,0.020395363061288935
WBGene00021519,190.64370143913024,4.8294499184951,0.7647625414524694,5.00737119161465,2.758922659414733e-7,5.447214245938199e-6
WBGene00021518,1290.7055550035209,4.006176513853477,0.6182681647113701,4.862253445083766,5.802844567858175e-7,1.093157427938145e-5
WBGene00021517,44.37778590547783,3.4724548950372185,0.8228457353801313,3.0047611462615342,0.0013289474122006781,0.014111583154635125
WBGene00003794,3343.8394926873943,-1.1346671618100237,0.23190812910168382,0,1,1
WBGene00021516,152.64508276472955,2.465388648969186,0.7017605129687683,2.0881605930916813,0.01839167535502683,0.1485349316897865
WBGene00000416,915.0763920435594,-1.0378428884145803,0.23431646998227063,0,1,1
WBGene00021515,331.9724276613191,-1.8816775002812325,0.308260580712312,0,1,1
WBGene00021514,2324.874271562138,-1.4909040216232687,0.21722808149085518,0,1,1
WBGene00001105,804.1197270615033,-0.34251444393843866,0.6769537572492889,0,0.9763257832013382,1
WBGene00003712,497.3068485012783,1.220152494835179,0.23154033831451834,0.9508170215080604,0.17084863515278448,0.8580038305272976
WBGene00021521,20.16487044582247,3.2459834664852103,1.1203279877511123,2.0047552958073287,0.022494606919938223,0.17596138470182152
WBGene00003682,138.98861451235334,2.0216690285832533,0.38258158219120847,2.6704605661666134,0.0037873634159537044,0.03648974711664018
WBGene00003677,416.73460767096606,0.15297100859255808,0.40867342345759566,0,0.9808966586438665,1
WBGene00045255,314.116705287869,1.2592343066651537,0.3310691004048215,0.7830217508917916,0.2168071696718166,1
WBGene00021525,396.674641263719,1.4188375943121703,1.6980356667819372,0.24666006875222937,0.4025856561576152,1
WBGene00021513,262.89202027173474,-0.23579650655394743,0.7639553412724142,0,0.9471287393476703,1
WBGene00021522,1300.684074652803,-0.18268029965949434,0.26063863908501367,0,0.9999971554291023,1
WBGene00004497,11485.097802449336,-0.539217338475128,0.31391491820507783,0,0.9999995287877129,1
WBGene00021512,694.203873116353,-0.9040957316697253,0.28628873366555174,0,0.9999999999854409,1
WBGene00021511,30.956689373345025,0.22626190451745767,0.9069562553944599,0,0.8032022665600127,1
WBGene00021524,49.25158211667319,1.001877991408061,0.686401888580994,0.0027359939407269112,0.49890849769989176,1
WBGene00044618,80.3261083292534,-0.3871005387025286,0.6951740361450294,0,0.9769964660563083,1
WBGene00019538,247.62718142442702,0.7271562940735972,0.6845230196322742,0,0.6549021597645058,1
WBGene00003947,3572.757099504837,-0.28822712853000254,0.14367675595047638,0,1,1
WBGene00019537,8366.534562945491,-0.7024660509232792,0.49267849229170546,0,0.9997253954960285,1
WBGene00019536,222.26828325346273,0.9465888354421279,0.5394684969347722,0,0.5394336491022809,1
WBGene00019540,7288.830272877249,1.700571830043044,0.8590277393235928,0.8155404045446557,0.2073815232537431,0.9727744952853334
WBGene00195004,146.60879220580142,-0.12488241486692178,1.0244672920944409,0,0.8639014482549943,1
WBGene00021507,3212.7822696904523,0.690198970865498,0.25723954170829805,0,0.8857687707356572,1
WBGene00021508,705.9414053802677,-0.8668937195096506,0.20131056330226615,0,1,1
WBGene00021506,4615.14529449343,0.33886943403596753,0.16590434023833908,0,0.9999662614531613,1
WBGene00021509,1131.4907002391242,-0.5960603529388301,0.4247091916056123,0,0.9999143641461077,1
WBGene00021505,400.6487893912678,0.542467749554674,0.567520790052877,0,0.7899347015565809,1
WBGene00000682,11.25790728092179,-1.1552559339251514,1.493950099006287,0,0.9254412868997154,1
WBGene00021504,38.24693115461997,-1.0673097080162366,0.6658476178799807,0,0.9990478938121872,1
WBGene00021510,683.0556933009066,7.299021185670346e-4,0.356057172615497,0,0.9974957592621394,1
WBGene00021410,124.77730900698995,0.6788435782536241,0.4800861355323435,0,0.7482381744097883,1
WBGene00004913,320.76968238086215,1.1654172528532307,0.5684357309547338,0.2910043191257507,0.38552400810582926,1
WBGene00000683,1777.6665366074362,2.3303634368524406,0.7958399834443795,1.6716468945109473,0.04729698589675142,0.32741154122458305
WBGene00000553,742.9977308934149,0.587087496779166,0.5945246621821321,0,0.7563236241140803,1
WBGene00019462,194.4682641478525,1.973638059070532,0.32926431694263,2.9570105504028117,0.0015531874435866426,0.016292599065004968
WBGene00001173,13739.006827782257,0.17960584239048275,0.27105404089131885,0,0.9987637269283146,1
WBGene00001186,1967.639455115204,-0.002671850073503804,0.4322360867332933,0,0.9898223081907058,1
WBGene00001253,649.5286838114243,-0.14239400756117537,0.5211041948024518,0,0.9858195010727699,1
WBGene00018681,2200.540198166661,-0.2995005379871888,0.23974168472804486,0,0.999999970270353,1
WBGene00018680,227.74316880887704,-1.703904316032609,0.22454991454715378,0,1,1
WBGene00018679,711.921467381229,-1.0919364690243758,0.28227955794482046,0,0.9999999999999373,1
WBGene00138717,1071.2421198530453,-1.2853698745623543,0.18298037469252126,0,1,1
WBGene00018678,651.9888424615897,-1.0242423945215513,0.23652039609162145,0,1,1
WBGene00006738,533.8094484265653,-1.194860004905998,0.30644865443670405,0,0.9999999999996032,1
WBGene00021655,764.8315767611165,-1.472648795708351,0.22904942419158716,0,1,1
WBGene00044466,176.78209787012327,-0.75459400513328,0.2736305302060786,0,0.9999999999283177,1
WBGene00022298,38.89949036971843,-1.5878195415347238,0.6339558977401388,0,0.9999776768546154,1
WBGene00022297,1778.8027436619886,-0.032447795857924434,0.2475893764103565,0,0.999984770044025,1
WBGene00022302,93.5474875485263,0.5880513432386666,0.8991046282932885,0,0.6765871971080418,1
